0.200000
   203   	520.751694
   204   	520.591255
   205   	517.778515
   206   	522.084463
   207   	518.388528
   208   	522.964237
   209   	525.077209
   210   	536.008875
   211   	524.546595
   212   	521.495844
   213   	516.482225
   214   	529.033635
   215   	520.633898
   216   	523.394149
   217   	528.747979
   218   	516.326987
   219   	513.181822
   220   	511.502261
   221   	515.583216
   222   	519.979104
   223   	510.057881
   224   	519.124490
   225   	518.388478
   226   	521.117873
   227   	517.057131
   228   	525.057028
   229   	508.152204
   230   	506.484179
   231   	511.176777
   232   	517.741494
   233   	515.610170
   234   	509.346352
   235   	511.809905
   236   	510.061495
   237   	506.669799
   238   	511.884463
   239   	505.922305
   240   	518.178202
   241   	510.070883
   242   	500.520722
   243   	518.342879
   244   	504.985035
   245   	511.344177
   246   	504.878230
   247   	500.257450
   248   	505.460104
   249   	497.859383
   250   	501.092465
   251   	496.045393
   252   	501.638368
   253   	522.085521
   254   	500.814921
   255   	495.531851
   256   	491.315116
   257   	493.177992
   258   	493.269718
   259   	491.676310
   260   	496.953912
   261   	486.950901
   262   	491.093196
   263   	490.454826
   264   	488.328504
   265   	486.417785
   266   	490.691126
   267   	485.480048
   268   	482.579680
   269   	482.915503
   270   	481.277747
   271   	496.574886
   272   	497.281960
   273   	500.144693
   274   	492.656022
   275   	490.150061
   276   	490.375015
   277   	492.833260
   278   	483.546276
   279   	479.411195
   280   	484.237183
   281   	480.426599
   282   	479.583652
   283   	480.463756
   284   	478.057394
   285   	480.531889
   286   	480.445464
   287   	478.424292
   288   	490.713606
   289   	495.125615
   290   	490.841131
   291   	480.921727
   292   	484.371713
   293   	476.441005
   294   	478.917328
   295   	478.572489
   296   	474.031542
   297   	474.317869
   298   	478.397759
   299   	476.291823
   300   	477.192145
   301   	472.768126
   302   	475.981592
   303   	474.049652
   304   	471.492968
   305   	471.058170
   306   	476.371259
   307   	476.004795
   308   	474.203778
   309   	477.215469
   310   	473.132659
   311   	471.923646
   312   	472.346327
   313   	472.048923
   314   	470.653502
   315   	477.479551
   316   	471.198106
   317   	471.998961
   318   	472.213993
   319   	470.352419
   320   	470.763736
   321   	471.157691
   322   	474.047513
   323   	473.953447
   324   	470.399412
   325   	473.489163
   326   	477.782215
   327   	473.444109
   328   	478.209334
   329   	477.614827
   330   	482.035329
   331   	473.404619
   332   	473.113302
   333   	477.115997
   334   	473.603278
   335   	479.386301
   336   	473.736193
   337   	470.311318
   338   	466.686485
   339   	466.363241
   340   	463.271208
   341   	463.597861
   342   	466.681895
   343   	462.007879
   344   	460.058830
   345   	460.615949
   346   	460.110001
   347   	458.799443
   348   	458.968324
   349   	459.552394
   350   	464.838663
   351   	474.335185
   352   	473.280732
   353   	466.189421
   354   	461.626806
   355   	458.945226
   356   	464.517474
   357   	469.641794
   358   	464.345792
   359   	458.192526
   360   	465.657812
   361   	460.218672
   362   	456.842265
   363   	456.712216
   364   	455.919754
   365   	455.173391
   366   	456.678533
   367   	464.982877
   368   	464.038325
   369   	458.513809
   370   	457.489818
   371   	454.931203
   372   	454.761912
   373   	453.255588
   374   	453.004510
   375   	452.504272
   376   	452.058633
   377   	451.948344
   378   	451.759470
   379   	451.514811
   380   	451.413380
   381   	451.351362
   382   	451.216118
   383   	451.011115
   384   	450.601730
   385   	450.379615
   386   	450.132666
   387   	449.781929
   388   	449.626956
   389   	449.338488
   390   	449.233624
   391   	449.032451
   392   	448.953623
   393   	448.825562
   394   	448.664358
   395   	448.537463
   396   	448.370934
   397   	448.242921
   398   	448.076674
   399   	447.953509
   400   	447.859100
   401   	447.694056
   402   	447.590094
   403   	447.512407
   404   	447.327001
   405   	447.209470
   406   	447.134896
   407   	446.920963
   408   	446.798854
   409   	446.713834
   410   	446.514190
   411   	446.408713
   412   	446.280402
   413   	446.134373
   414   	446.059358
   415   	445.891391
   416   	445.789990
   417   	445.714714
   418   	445.568854
   419   	445.482536
   420   	445.366430
   421   	445.277500
   422   	445.207035
   423   	445.067270
   424   	444.994288
   425   	444.911055
   426   	444.804551
   427   	444.731401
   428   	444.625517
   429   	444.552668
   430   	444.476463
   431   	444.374971
   432   	444.303974
   433   	444.218718
   434   	444.138735
   435   	444.063813
   436   	443.977343
   437   	443.904754
   438   	443.826497
   439   	443.747685
   440   	443.673617
   441   	443.595518
   442   	443.521321
   443   	443.445972
   444   	443.370683
   445   	443.296654
   446   	443.221958
   447   	443.148255
   448   	443.074142
   449   	443.000738
   450   	442.927141
   451   	442.853799
   452   	442.780924
   453   	442.707682
   454   	442.635295
   455   	442.562788
   456   	442.490818
   457   	442.419682
   458   	442.349082
   459   	442.280292
   460   	442.213545
   461   	442.150622
   462   	442.094499
   463   	442.050799
   464   	442.032906
   465   	442.064413
   466   	442.122875
   467   	441.966882
   468   	441.504396
   469   	441.191406
   470   	441.005007
   471   	440.868267
   472   	440.735703
   473   	440.621593
   474   	440.516522
   475   	440.424082
   476   	440.329662
   477   	440.236834
   478   	440.145001
   479   	440.056176
   480   	439.969617
   481   	439.885872
   482   	439.804215
   483   	439.724471
   484   	439.646495
   485   	439.569936
   486   	439.494686
   487   	439.420575
   488   	439.347464
   489   	439.275233
   490   	439.203804
   491   	439.133094
   492   	439.063051
   493   	438.993634
   494   	438.924804
   495   	438.856536
   496   	438.788806
   497   	438.721597
   498   	438.654890
   499   	438.588672
